id	priority	category	file	line	col	source	zh_cn	context	notes
EDIT_01586	low	feature	lib/edit/f_info.txt	1516	E	jammed glass door	卡住的玻璃门	E:jammed glass door	地形描述
EDIT_01587	low	feature	lib/edit/f_info.txt	1528	E	jammed glass door	卡住的玻璃门	E:jammed glass door	地形描述
EDIT_01588	low	feature	lib/edit/f_info.txt	1540	E	jammed glass door	卡住的玻璃门	E:jammed glass door	地形描述
EDIT_01589	low	feature	lib/edit/f_info.txt	1551	E	glass wall	玻璃墙	E:glass wall	地形描述
EDIT_01590	low	feature	lib/edit/f_info.txt	1559	E	permanent glass wall	永久玻璃墙	E:permanent glass wall	地形描述
EDIT_01591	low	feature	lib/edit/f_info.txt	1568	E	open curtain	拉开的幕帘	E:open curtain	地形描述
EDIT_01592	low	feature	lib/edit/f_info.txt	1577	E	curtain	幕帘	E:curtain	地形描述
EDIT_01593	low	feature	lib/edit/f_info.txt	1586	E	minor trap	次级陷阱	E:minor trap	地形描述
EDIT_01594	low	feature	lib/edit/f_info.txt	1594	E	major trap	高级陷阱	E:major trap	地形描述
EDIT_01595	low	feature	lib/edit/f_info.txt	1602	E	ultimate trap	终极陷阱	E:ultimate trap	地形描述
EDIT_01596	low	feature	lib/edit/f_info.txt	1610	E	web	蛛网	E:web	地形描述
EDIT_01597	low	feature	lib/edit/f_info.txt	1620	E	Jeweler	珠宝店	E:Jeweler	城镇设施
EDIT_01598	low	feature	lib/edit/f_info.txt	1627	E	Mushroom Store	蘑菇店	E:Mushroom Store	城镇设施
EDIT_01599	low	feature	lib/edit/f_info.txt	1634	E	Dragonskin Emporium	龙皮专卖店	E:Dragonskin Emporium	城镇设施
EDIT_01600	low	feature	lib/edit/f_info.txt	1641	E	toxic waste	有毒废料	E:toxic waste	地形描述
EDIT_01601	low	feature	lib/edit/f_info.txt	1648	E	poisonous acid	毒酸液	E:poisonous acid	地形描述
EDIT_01602	low	feature	lib/edit/f_info.txt	1655	E	semicolon of punishment	惩罚分号	E:semicolon of punishment	开发者/代码梗
EDIT_01603	low	feature	lib/edit/f_info.txt	1663	E	thunder-shadow	雷影	E:thunder-shadow	地形描述
EDIT_01604	low	feature	lib/edit/f_info.txt	1672	E	bear trap	捕熊夹	E:bear trap	地形描述
EDIT_01605	low	feature	lib/edit/f_info.txt	1681	E	slush	泥泞	E:slush	地形描述
EDIT_01606	low	feature	lib/edit/f_info.txt	1688	E	snow	雪地	E:snow	地形描述
EDIT_01607	low	feature	lib/edit/f_info.txt	1697	E	ice slick	滑冰面	E:ice slick	地形描述
EDIT_01608	low	feature	lib/edit/f_info.txt	1706	E	snow wall	雪墙	E:snow wall	地形描述
EDIT_01609	low	feature	lib/edit/f_info.txt	1714	E	ice wall	冰墙	E:ice wall	地形描述
EDIT_01610	low	feature	lib/edit/f_info.txt	1722	E	slippery slope	湿滑斜坡	E:slippery slope	地形描述
EDIT_01611	low	feature	lib/edit/f_info.txt	1730	E	snow-covered tree	积雪覆盖的树	E:snow-covered tree	地形描述
EDIT_01612	low	feature	lib/edit/f_info.txt	1739	E	glacier	冰川	E:glacier	地形描述
EDIT_01613	low	feature	lib/edit/f_info.txt	1747	E	icicle trap	冰柱陷阱	E:icicle trap	地形描述
EDIT_01614	low	feature	lib/edit/f_info.txt	1756	E	icy crevasse	冰裂缝	E:icy crevasse	地形描述
EDIT_01615	low	feature	lib/edit/f_info.txt	1762	E	banana trap	香蕉皮陷阱	E:banana trap	搞笑陷阱
EDIT_01616	low	object	lib/edit/k_info.txt	77	N:name	something	某物	N:0:something	未鉴定物品
EDIT_01617	low	object	lib/edit/k_info.txt	84	N:name	Poison	毒素	N:1:Poison:Red	（蘑菇）
EDIT_01618	low	object	lib/edit/k_info.txt	84	N:flavor	Red	红色	N:1:Poison:Red	物品外观/颜色
EDIT_01619	low	object	lib/edit/k_info.txt	91	D	It poisons you when you eat it.	吃了它会让你中毒。	D:It poisons you when you eat it.	物品描述
EDIT_01620	low	object	lib/edit/k_info.txt	93	N:name	Blindness	致盲	N:*:Blindness:Blue	（蘑菇）
EDIT_01621	low	object	lib/edit/k_info.txt	93	N:flavor	Blue	蓝色	N:*:Blindness:Blue	物品外观/颜色
EDIT_01622	low	object	lib/edit/k_info.txt	99	D	It blinds you when you eat it.	吃了它会让你失明。	D:It blinds you when you eat it.	物品描述
EDIT_01623	low	object	lib/edit/k_info.txt	101	N:name	Paranoia	偏执	N:*:Paranoia:Black	（蘑菇）
EDIT_01624	low	object	lib/edit/k_info.txt	101	N:flavor	Black	黑色	N:*:Paranoia:Black	物品外观/颜色
EDIT_01625	low	object	lib/edit/k_info.txt	107	D	It scares you when you eat it.	吃了它会让你感到恐惧。	D:It scares you when you eat it.	物品描述
EDIT_01626	low	object	lib/edit/k_info.txt	109	N:name	Confusion	困惑	N:*:Confusion:Black Spotted	（蘑菇）
EDIT_01627	low	object	lib/edit/k_info.txt	109	N:flavor	Black Spotted	带黑斑的	N:*:Confusion:Black Spotted	物品外观/颜色
EDIT_01628	low	object	lib/edit/k_info.txt	115	D	It confuses you when you eat it.	吃了它会让你感到困惑。	D:It confuses you when you eat it.	物品描述
EDIT_01629	low	object	lib/edit/k_info.txt	117	N:name	Hallucination	幻觉	N:*:Hallucination:Brown	（蘑菇）
EDIT_01630	low	object	lib/edit/k_info.txt	117	N:flavor	Brown	棕色	N:*:Hallucination:Brown	物品外观/颜色
EDIT_01631	low	object	lib/edit/k_info.txt	123	D	It makes you hallucinate when you eat it.	吃了它会让你产生幻觉。	D:It makes you hallucinate when you eat it.	物品描述
EDIT_01632	low	object	lib/edit/k_info.txt	125	N:name	Paralysis	麻痹	N:*:Paralysis:Tan	（蘑菇）
EDIT_01633	low	object	lib/edit/k_info.txt	125	N:flavor	Tan	黄褐色	N:*:Paralysis:Tan	物品外观/颜色
EDIT_01634	low	object	lib/edit/k_info.txt	131	D	It paralyzes you when you eat it.	吃了它会让你麻痹。	D:It paralyzes you when you eat it.	物品描述
EDIT_01635	low	object	lib/edit/k_info.txt	133	N:name	Weakness	虚弱	N:*:Weakness:Furry	（蘑菇）
EDIT_01636	low	object	lib/edit/k_info.txt	133	N:flavor	Furry	毛茸茸的	N:*:Weakness:Furry	物品外观/颜色
EDIT_01637	low	object	lib/edit/k_info.txt	140	D	You take 6d6 damage and it decreases your strength when you eat it.	吃了它你会受到 6d6 点伤害，并且力量会降低。	D:You take 6d6 damage and it decreases your strength when you eat it.	物品描述
EDIT_01638	low	object	lib/edit/k_info.txt	142	N:name	Sickness	疾病	N:*:Sickness:Slimy	（蘑菇）
EDIT_01639	low	object	lib/edit/k_info.txt	142	N:flavor	Slimy	黏糊糊的	N:*:Sickness:Slimy	物品外观/颜色
EDIT_01640	low	object	lib/edit/k_info.txt	149	D	You take 6d6 damage and it decreases your constitution when you eat it.	吃了它你会受到 6d6 点伤害，并且体质会降低。	D:You take 6d6 damage and it decreases your constitution when you eat it.	物品描述
EDIT_01641	low	object	lib/edit/k_info.txt	151	N:name	Stupidity	愚蠢	N:*:Stupidity:Light Green	（蘑菇）
EDIT_01642	low	object	lib/edit/k_info.txt	151	N:flavor	Light Green	浅绿色	N:*:Stupidity:Light Green	物品外观/颜色
EDIT_01643	low	object	lib/edit/k_info.txt	157	D	You take 8d8 damage and it decreases your intelligence when you eat it.	吃了它你会受到 8d8 点伤害，并且智力会降低。	D:You take 8d8 damage and it decreases your intelligence when you eat it.	物品描述
EDIT_01644	low	object	lib/edit/k_info.txt	159	N:name	Naivety	天真	N:*:Naivety:Violet	（蘑菇）
EDIT_01645	low	object	lib/edit/k_info.txt	159	N:flavor	Violet	紫罗兰色	N:*:Naivety:Violet	物品外观/颜色
EDIT_01646	low	object	lib/edit/k_info.txt	165	D	You take 8d8 damage and it decreases your wisdom when you eat it.	吃了它你会受到 8d8 点伤害，并且感知会降低。	D:You take 8d8 damage and it decreases your wisdom when you eat it.	物品描述
EDIT_01647	low	object	lib/edit/k_info.txt	167	N:name	Unhealth	病态	N:*:Unhealth:Green	（蘑菇）
EDIT_01648	low	object	lib/edit/k_info.txt	167	N:flavor	Green	绿色	N:*:Unhealth:Green	物品外观/颜色
EDIT_01649	low	object	lib/edit/k_info.txt	174	D	You take 10d10 damage and it decreases your constitution when you eat it.	吃了它你会受到 10d10 点伤害，并且体质会降低。	D:You take 10d10 damage and it decreases your constitution when you eat it.	物品描述
EDIT_01650	low	object	lib/edit/k_info.txt	176	N:name	Disease	病灾	N:*:Disease:White Spotted	（蘑菇）
EDIT_01651	low	object	lib/edit/k_info.txt	176	N:flavor	White Spotted	带白斑的	N:*:Disease:White Spotted	物品外观/颜色
EDIT_01652	low	object	lib/edit/k_info.txt	183	D	You take 10d10 damage and it decreases your strength when you eat it.	吃了它你会受到 10d10 点伤害，并且力量会降低。	D:You take 10d10 damage and it decreases your strength when you eat it.	物品描述
EDIT_01653	low	object	lib/edit/k_info.txt	185	N:name	Cure Poison	解毒	N:*:Cure Poison:Dark Blue	（蘑菇）
EDIT_01654	low	object	lib/edit/k_info.txt	185	N:flavor	Dark Blue	深蓝色	N:*:Cure Poison:Dark Blue	物品外观/颜色
EDIT_01655	low	object	lib/edit/k_info.txt	192	D	It cures poison when you eat it.	吃了它可以解除中毒状态。	D:It cures poison when you eat it.	物品描述
EDIT_01656	low	object	lib/edit/k_info.txt	194	N:name	Cure Blindness	治疗失明	N:*:Cure Blindness:Dark Green	（蘑菇）
EDIT_01657	low	object	lib/edit/k_info.txt	194	N:flavor	Dark Green	深绿色	N:*:Cure Blindness:Dark Green	物品外观/颜色
EDIT_01658	low	object	lib/edit/k_info.txt	201	D	It cures blindness when you eat it.	吃了它可以解除失明状态。	D:It cures blindness when you eat it.	物品描述
EDIT_01659	low	object	lib/edit/k_info.txt	203	N:name	Cure Paranoia	治疗偏执	N:*:Cure Paranoia:Dark Red	（蘑菇）
EDIT_01660	low	object	lib/edit/k_info.txt	203	N:flavor	Dark Red	深红色	N:*:Cure Paranoia:Dark Red	物品外观/颜色
EDIT_01661	low	object	lib/edit/k_info.txt	210	D	It removes fear when you eat it.	吃了它可以解除恐惧状态。	D:It removes fear when you eat it.	物品描述
EDIT_01662	low	object	lib/edit/k_info.txt	212	N:name	Cure Confusion	治疗困惑	N:*:Cure Confusion:Yellow	（蘑菇）
EDIT_01663	low	object	lib/edit/k_info.txt	212	N:flavor	Yellow	黄色	N:*:Cure Confusion:Yellow	物品外观/颜色
EDIT_01664	low	object	lib/edit/k_info.txt	219	D	It cures confusion when you eat it.	吃了它可以解除困惑状态。	D:It cures confusion when you eat it.	物品描述
EDIT_01665	low	object	lib/edit/k_info.txt	221	N:name	Restore Constitution	恢复体质	N:*:Restore Constitution:Grey	（蘑菇）
EDIT_01666	low	object	lib/edit/k_info.txt	221	N:flavor	Grey	灰色	N:*:Restore Constitution:Grey	物品外观/颜色
EDIT_01667	low	object	lib/edit/k_info.txt	227	D	It restores your constitution when you eat it.	吃了它可以恢复你的体质。	D:It restores your constitution when you eat it.	物品描述
EDIT_01668	low	object	lib/edit/k_info.txt	229	N:name	Restoring	完全恢复	N:*:Restoring:Light Blue	（蘑菇）
EDIT_01669	low	object	lib/edit/k_info.txt	229	N:flavor	Light Blue	浅蓝色	N:*:Restoring:Light Blue	物品外观/颜色
EDIT_01670	low	object	lib/edit/k_info.txt	236	D	It restores all your stats when you eat it.	吃了它可以恢复你所有的属性。	D:It restores all your stats when you eat it.	物品描述
EDIT_01671	low	object	lib/edit/k_info.txt	238	N:name	Restore Strength	恢复力量	N:*:Restore Strength:White	（蘑菇）
EDIT_01672	low	object	lib/edit/k_info.txt	238	N:flavor	White	白色	N:*:Restore Strength:White	物品外观/颜色
EDIT_01673	low	object	lib/edit/k_info.txt	244	D	It restores your strength when you eat it.	吃了它可以恢复你的力量。	D:It restores your strength when you eat it.	物品描述
EDIT_01674	low	object	lib/edit/k_info.txt	246	N:name	Fast Recovery	快速恢复	N:*:Fast Recovery:Wrinkled	（蘑菇）
EDIT_01675	low	object	lib/edit/k_info.txt	246	N:flavor	Wrinkled	起皱的	N:*:Fast Recovery:Wrinkled	物品外观/颜色
EDIT_01676	low	object	lib/edit/k_info.txt	253	D	It speeds your recovery when you eat it.	吃了它可以加速你的生命恢复。	D:It speeds your recovery when you eat it.	物品描述
EDIT_01677	low	object	lib/edit/k_info.txt	261	N:name	& Ration~ of Food	& 份~食物口粮	N:32:& Ration~ of Food	物品名称
EDIT_01678	low	object	lib/edit/k_info.txt	268	D	This nutritious but fairly bland food is	任何想要长途旅行的人都对这种	D:This nutritious but fairly bland food is	物品描述多行拼接
EDIT_01679	low	object	lib/edit/k_info.txt	269	D	familiar to anyone contemplating long journeys.	营养丰富但相当平淡的食物很熟悉。	D:familiar to anyone contemplating long journeys.	物品描述多行拼接
EDIT_01680	low	object	lib/edit/k_info.txt	271	N:name	& Hard Biscuit~	& 块~硬饼干	N:*:& Hard Biscuit~	物品名称
EDIT_01681	low	object	lib/edit/k_info.txt	277	D	Twice-cooked for good keeping qualities, this lump of bread is as hard as a	为了良好的保存性而烤了两次，这块面包像石头	D:Twice-cooked for good keeping qualities, this lump of bread is as hard as a	物品描述多行拼接
EDIT_01682	low	object	lib/edit/k_info.txt	278	D	rock and about as tasty.	一样硬，味道也差不多。	D:rock and about as tasty.	物品描述多行拼接
EDIT_01683	low	object	lib/edit/k_info.txt	280	N:name	& Strip~ of Venison	& 条~鹿肉干	N:*:& Strip~ of Venison	物品名称
EDIT_01684	low	object	lib/edit/k_info.txt	286	D	A strip of jerked beef that seems never to spoil.	一条似乎永远不会变质的肉干。	D:A strip of jerked beef that seems never to spoil.	物品描述
EDIT_01685	low	object	lib/edit/k_info.txt	288	N:name	& Slime Mold~	& 团~史莱姆黏菌	N:*:& Slime Mold~	Nethack彩蛋
EDIT_01686	low	object	lib/edit/k_info.txt	294	D	An utterly hideous fungal growth. It is strangely appealing...	一种极其丑陋的真菌增生物。但它却有种奇怪的吸引力……	D:An utterly hideous fungal growth. It is strangely appealing...	物品描述
EDIT_01687	low	object	lib/edit/k_info.txt	296	N:name	& Pint~ of Fine Ale	& 品脱~优质麦酒	N:*:& Pint~ of Fine Ale	物品名称
EDIT_01688	low	object	lib/edit/k_info.txt	302	D	Made from the barley of Eriador, and brewed to golden perfection.	由埃利阿多（Eriador）的大麦酿制而成，散发着完美的金黄色泽。	D:Made from the barley of Eriador, and brewed to golden perfection.	物品描述
EDIT_01689	low	object	lib/edit/k_info.txt	304	N:name	& Pint~ of Fine Wine	& 品脱~优质葡萄酒	N:*:& Pint~ of Fine Wine	物品名称
EDIT_01690	low	object	lib/edit/k_info.txt	310	D	A heady wine, almost as good as that served at the Green Dragon at Bywater.	一种令人陶醉的葡萄酒，几乎和绿龙酒馆（Green Dragon）供应的一样好。	D:A heady wine, almost as good as that served at the Green Dragon at Bywater.	物品描述
EDIT_01691	low	object	lib/edit/k_info.txt	312	N:name	& Piece~ of Elvish Waybread	& 块~精灵干粮	N:*:& Piece~ of Elvish Waybread	物品名称 (兰巴斯)
EDIT_01692	low	object	lib/edit/k_info.txt	319	D	Small golden-brown wafers wrapped in silven leaves. Made with elvish art,	包裹在银色树叶中的小巧金棕色薄饼。用精灵的工艺制成，	D:Small golden-brown wafers wrapped in silven leaves. Made with elvish art,	物品描述多行拼接
EDIT_01693	low	object	lib/edit/k_info.txt	320	D	it sustains life where nothing else can.	在其他任何东西都无能为力时，它能维持你的生命。	D:it sustains life where nothing else can.	物品描述多行拼接
EDIT_01694	low	object	lib/edit/k_info.txt	322	N:name	& Serving~ of Ambrosia	& 份~仙馔密酒	N:*:& Serving~ of Ambrosia	神食
EDIT_01695	low	object	lib/edit/k_info.txt	327	D	Food of the gods, fragrant and sweet.	众神的食物，芳香而甜美。	D:Food of the gods, fragrant and sweet.	物品描述多行拼接
EDIT_01696	low	object	lib/edit/k_info.txt	328	D	It cures poison, heals hp a bit, and restores your stats and life when eaten.	食用后可以解毒、少量恢复生命值，并完全恢复你的属性和经验等级。	D:It cures poison, heals hp a bit, and restores your stats and life when eaten.	物品描述多行拼接
EDIT_01697	low	object	lib/edit/k_info.txt	334	N:name	& Broken Dagger~	& 把~断折的匕首	N:45:& Broken Dagger~	物品名称
EDIT_01698	low	object	lib/edit/k_info.txt	342	N:name	& Broken Sword~	& 把~断折的剑	N:*:& Broken Sword~	物品名称
EDIT_01699	low	object	lib/edit/k_info.txt	349	D	Above the hilt, a foot of steel rises, ending in a jagged edge.	在剑柄上方，残留着一英尺长的钢铁，末端呈锯齿状。	D:Above the hilt, a foot of steel rises, ending in a jagged edge.	物品描述
EDIT_01700	low	object	lib/edit/k_info.txt	351	N:name	& Dagger~	& 把~匕首	N:*:& Dagger~	物品名称
EDIT_01701	low	object	lib/edit/k_info.txt	358	D	A two-edged knife with a sharp point.	带有尖锐刺锋的双刃短刀。	D:A two-edged knife with a sharp point.	物品描述
EDIT_01702	low	object	lib/edit/k_info.txt	360	N:name	& Main Gauche~	& 把~左手短剑	N:*:& Main Gauche~	物品名称 (格挡匕首)
EDIT_01703	low	object	lib/edit/k_info.txt	367	D	A short thrusting blade with a large guard, primarily used in duels.	一把带有大护手的短刺剑，主要用于决斗。	D:A short thrusting blade with a large guard, primarily used in duels.	物品描述
EDIT_01704	low	object	lib/edit/k_info.txt	369	N:name	& Tanto~	& 把~短刀	N:*:& Tanto~	物品名称 (日本短刀)
EDIT_01705	low	object	lib/edit/k_info.txt	377	N:name	& Rapier~	& 把~细剑	N:*:& Rapier~	物品名称
EDIT_01706	low	object	lib/edit/k_info.txt	384	D	A long, thin thrusting blade, mainly used in duels.	一把细长的刺剑，主要用于决斗。	D:A long, thin thrusting blade, mainly used in duels.	物品描述
EDIT_01707	low	object	lib/edit/k_info.txt	386	N:name	& Small Sword~	& 把~小剑	N:*:& Small Sword~	物品名称
EDIT_01708	low	object	lib/edit/k_info.txt	393	D	A smaller version of the longsword, perfectly sized for Hobbits.	长剑的缩小版，尺寸非常适合霍比特人。	D:A smaller version of the longsword, perfectly sized for Hobbits.	物品描述
EDIT_01709	low	object	lib/edit/k_info.txt	395	N:name	& Basillard~	& 把~巴塞拉德短剑	N:*:& Basillard~	物品名称 (瑞士短剑)
EDIT_01710	low	object	lib/edit/k_info.txt	403	N:name	& Short Sword~	& 把~短剑	N:*:& Short Sword~	物品名称
EDIT_01711	low	object	lib/edit/k_info.txt	410	D	A short thrusting sword.	一把用于穿刺的短剑。	D:A short thrusting sword.	物品描述
EDIT_01712	low	object	lib/edit/k_info.txt	412	N:name	& Sabre~	& 把~军刀	N:*:& Sabre~	物品名称
EDIT_01713	low	object	lib/edit/k_info.txt	419	D	A light, somewhat curved blade that can be used to thrust or slash; familiar	一把轻巧的微弯利刃，可用于刺击或劈砍；为	D:A light, somewhat curved blade that can be used to thrust or slash; familiar	物品描述多行拼接
EDIT_01714	low	object	lib/edit/k_info.txt	420	D	to horseman and duelists alike.	骑兵和决斗者所熟知。	D:to horseman and duelists alike.	物品描述多行拼接
EDIT_01715	low	object	lib/edit/k_info.txt	422	N:name	& Cutlass~	& 把~弯刀	N:*:& Cutlass~	物品名称 (水手弯刀)
EDIT_01716	low	object	lib/edit/k_info.txt	429	D	A large, curved chopper with a basket hilt, well known to seamen.	一把带有篮形护手的大型弯曲砍刀，水手们对此非常熟悉。	D:A large, curved chopper with a basket hilt, well known to seamen.	物品描述
EDIT_01717	low	object	lib/edit/k_info.txt	431	N:name	& Wakizashi~	& 把~胁差	N:*:& Wakizashi~	物品名称 (日本短剑)
EDIT_01718	low	object	lib/edit/k_info.txt	439	N:name	& Khopesh~	& 把~克佩什弯剑	N:*:& Khopesh~	物品名称 (埃及镰状剑)
EDIT_01719	low	object	lib/edit/k_info.txt	447	N:name	& Tulwar~	& 把~塔瓦弯刀	N:*:& Tulwar~	物品名称 (印度弯刀)
EDIT_01720	low	object	lib/edit/k_info.txt	455	N:name	& Broad Sword~	& 把~阔剑	N:*:& Broad Sword~	物品名称
EDIT_01721	low	object	lib/edit/k_info.txt	462	D	A heavy, double-edged sword with a strong grip.	一把带有坚固握柄的沉重双刃剑。	D:A heavy, double-edged sword with a strong grip.	物品描述
EDIT_01722	low	object	lib/edit/k_info.txt	464	N:name	& Long Sword~	& 把~长剑	N:*:& Long Sword~	物品名称
EDIT_01723	low	object	lib/edit/k_info.txt	471	D	A long, straight, two-edged blade, with two hand guards projecting out from	一把长而直的双刃剑，两个护手从	D:A long, straight, two-edged blade, with two hand guards projecting out from	物品描述多行拼接
EDIT_01724	low	object	lib/edit/k_info.txt	472	D	the hilt to form a perfect cross.	剑柄向外伸出，形成一个完美的十字。	D:the hilt to form a perfect cross.	物品描述多行拼接
EDIT_01725	low	object	lib/edit/k_info.txt	474	N:name	& Scimitar~	& 把~新月弯刀	N:*:& Scimitar~	物品名称
EDIT_01726	low	object	lib/edit/k_info.txt	481	D	A single-edged slashing sword with a blade like a crescent.	一把单刃的劈砍剑，剑刃呈新月形。	D:A single-edged slashing sword with a blade like a crescent.	物品描述
EDIT_01727	low	object	lib/edit/k_info.txt	483	N:name	& Ninjato~	& 把~忍者刀	N:*:& Ninjato~	物品名称
EDIT_01728	low	object	lib/edit/k_info.txt	491	N:name	& Katana~	& 把~打刀	N:*:& Katana~	物品名称 (日本刀)
EDIT_01729	low	object	lib/edit/k_info.txt	498	D	A slightly curved long-handled slashing sword with a single-edged	一把微弯的长柄劈砍剑，带有单面开刃的	D:A slightly curved long-handled slashing sword with a single-edged	物品描述多行拼接
EDIT_01730	low	object	lib/edit/k_info.txt	499	D	blade and a chisel tip.	刀身和凿状的刀尖。	D:blade and a chisel tip.	物品描述多行拼接
EDIT_01731	low	object	lib/edit/k_info.txt	501	N:name	& Bastard Sword~	& 把~一手半剑	N:*:& Bastard Sword~	物品名称
EDIT_01732	low	object	lib/edit/k_info.txt	508	D	Also known as the hand-and-a-half blade. A larger-than-normal	也称为“一手半剑”。比普通剑要大的	D:Also known as the hand-and-a-half blade. A larger-than-normal	物品描述多行拼接
EDIT_01733	low	object	lib/edit/k_info.txt	509	D	straight-sided sword with two cutting edges.	双刃直剑。	D:straight-sided sword with two cutting edges.	物品描述多行拼接
EDIT_01734	low	object	lib/edit/k_info.txt	511	N:name	& Falchion~	& 把~短弯刀	N:*:& Falchion~	物品名称
EDIT_01735	low	object	lib/edit/k_info.txt	519	N:name	& Claymore~	& 把~苏格兰阔刃大剑	N:*:& Claymore~	物品名称
EDIT_01736	low	object	lib/edit/k_info.txt	527	N:name	& Espadon~	& 把~巨剑	N:*:& Espadon~	物品名称 (一种西班牙双手巨剑)
EDIT_01737	low	object	lib/edit/k_info.txt	535	N:name	& Two-Handed Sword~	& 把~双手剑	N:*:& Two-Handed Sword~	物品名称
EDIT_01738	low	object	lib/edit/k_info.txt	542	D	A great, double-edged broadsword which few can wield in one hand.	一把巨大的双刃阔剑，很少有人能单手挥舞它。	D:A great, double-edged broadsword which few can wield in one hand.	物品描述
EDIT_01739	low	object	lib/edit/k_info.txt	544	N:name	& Flamberge~	& 把~焰形剑	N:*:& Flamberge~	物品名称
EDIT_01740	low	object	lib/edit/k_info.txt	552	N:name	& No-dachi~	& 把~野太刀	N:*:& No-dachi~	物品名称
EDIT_01741	low	object	lib/edit/k_info.txt	560	N:name	& Executioner's Sword~	& 把~刽子手之剑	N:*:& Executioner's Sword~	物品名称
EDIT_01742	low	object	lib/edit/k_info.txt	567	D	A giant, curved blade designed to cleave the head cleanly from the	一把巨大的弯曲利刃，专为干净利落地将头颅从	D:A giant, curved blade designed to cleave the head cleanly from the	物品描述多行拼接
EDIT_01743	low	object	lib/edit/k_info.txt	568	D	body.	身体上砍下而设计。	D:body.	物品描述多行拼接
EDIT_01744	low	object	lib/edit/k_info.txt	570	N:name	& Zweihander~	& 把~双手巨剑	N:*:& Zweihander~	物品名称 (德国双手剑)
EDIT_01745	low	object	lib/edit/k_info.txt	578	N:name	& Blade~ of Chaos	& 把~混沌之刃	N:*:& Blade~ of Chaos	物品名称
EDIT_01746	low	object	lib/edit/k_info.txt	585	D	This inconstant weapon revels in disorder, hacking and slashing your foes	这把多变的武器沉迷于混乱，以嗜血的狂喜	D:This inconstant weapon revels in disorder, hacking and slashing your foes	物品描述多行拼接
EDIT_01747	low	object	lib/edit/k_info.txt	586	D	with bloodthirsty glee.	劈砍着你的敌人。	D:with bloodthirsty glee.	物品描述多行拼接
EDIT_01748	low	object	lib/edit/k_info.txt	588	N:name	& Diamond Edge~	& 把~钻石刃	N:*:& Diamond Edge~	物品名称
EDIT_01749	low	object	lib/edit/k_info.txt	596	N:name	& Poison Needle~	& 根~毒针	N:*:& Poison Needle~	物品名称
EDIT_01750	low	object	lib/edit/k_info.txt	605	N:name	& Falcon Sword~	& 把~猎鹰之剑	N:*:& Falcon Sword~	物品名称
EDIT_01751	low	object	lib/edit/k_info.txt	613	N:name	& Rune Sword~	& 把~符文剑	N:*:& Rune Sword~	物品名称
EDIT_01752	low	object	lib/edit/k_info.txt	621	D	A black blade, covered with gleaming runes. It is rumored	一把黑色的剑，上面覆盖着闪闪发光的符文。据说	D:A black blade, covered with gleaming runes. It is rumored	物品描述多行拼接
EDIT_01753	low	object	lib/edit/k_info.txt	622	D	to be an evil weapon of great power that will ultimately control	这是一把拥有巨大力量的邪恶武器，最终会控制	D:to be an evil weapon of great power that will ultimately control	物品描述多行拼接
EDIT_01754	low	object	lib/edit/k_info.txt	623	D	its bearer.	它的持有者。	D:its bearer.	物品描述多行拼接
EDIT_01755	low	object	lib/edit/k_info.txt	625	N:name	& Dragon Fang~	& 颗~龙牙	N:*:& Dragon Fang~	物品名称 (作为武器)
EDIT_01756	low	object	lib/edit/k_info.txt	636	N:name	& Hatchet~	& 把~短斧	N:85:& Hatchet~	物品名称
EDIT_01757	low	object	lib/edit/k_info.txt	644	N:name	& Spear~	& 把~长矛	N:*:& Spear~	物品名称
EDIT_01758	low	object	lib/edit/k_info.txt	651	D	The basic polearm, with a double-edged knife mounted on a light shaft.	最基本的长柄武器，轻木杆上安装着双刃刀。	D:The basic polearm, with a double-edged knife mounted on a light shaft.	物品描述多行拼接
EDIT_01759	low	object	lib/edit/k_info.txt	652	D	This weapon can be thrown effectively.	这件武器可以有效地进行投掷。	D:This weapon can be thrown effectively.	物品描述多行拼接
EDIT_01760	low	object	lib/edit/k_info.txt	654	N:name	& Sickle~	& 把~镰刀	N:*:& Sickle~	物品名称
EDIT_01761	low	object	lib/edit/k_info.txt	662	N:name	& Awl-Pike~	& 把~破甲锥	N:*:& Awl-Pike~	物品名称 (带有细长锥形枪头的长柄武器)
EDIT_01762	low	object	lib/edit/k_info.txt	670	N:name	& Trident~	& 把~三叉戟	N:*:& Trident~	物品名称
EDIT_01763	low	object	lib/edit/k_info.txt	677	D	A three-pronged spear, originally for catching fish.	一把有三个叉形尖端的长矛，最初用于捕鱼。	D:A three-pronged spear, originally for catching fish.	物品描述
EDIT_01764	low	object	lib/edit/k_info.txt	679	N:name	& Fauchard~	& 把~长柄刀	N:*:& Fauchard~	物品名称
EDIT_01765	low	object	lib/edit/k_info.txt	687	N:name	& Broad Spear~	& 把~阔刃长矛	N:*:& Broad Spear~	物品名称
EDIT_01766	low	object	lib/edit/k_info.txt	695	N:name	& Pike~	& 把~长枪	N:*:& Pike~	物品名称
EDIT_01767	low	object	lib/edit/k_info.txt	702	D	A long, heavy spear with an iron head and reinforced shaft.	一把带有铁制枪头和加固长杆的长而重的长枪。	D:A long, heavy spear with an iron head and reinforced shaft.	物品描述
EDIT_01768	low	object	lib/edit/k_info.txt	704	N:name	& Naginata~	& 把~薙刀	N:*:& Naginata~	物品名称
